0.516592 -0.421147 0.745498
0.523607 -0.420516 0.740947
0.530602 -0.419715 0.736411
0.537574 -0.418746 0.731892
0.544522 -0.417608 0.727393
0.551442 -0.416302 0.722914
0.558334 -0.414828 0.718457
0.565194 -0.413188 0.714025
0.572019 -0.411382 0.709619
0.578809 -0.40941 0.70524
0.58556 -0.407274 0.70089
0.592271 -0.404975 0.696571
0.598938 -0.402512 0.692284
0.60556 -0.399888 0.688031
0.612133 -0.397103 0.683814
0.618657 -0.394159 0.679634
0.625127 -0.391057 0.675492
0.631543 -0.387798 0.671391
0.637902 -0.384384 0.66733
0.644201 -0.380816 0.663313
0.650438 -0.377095 0.65934
0.656611 -0.373223 0.655413
0.662718 -0.369201 0.651533
0.668756 -0.365032 0.647702
0.674722 -0.360717 0.64392
0.680616 -0.356257 0.64019
0.686434 -0.351655 0.636512
0.692174 -0.346913 0.632887
0.697834 -0.342033 0.629318
0.703413 -0.337015 0.625804
0.708907 -0.331864 0.622348
0.714315 -0.32658 0.618951
0.719635 -0.321165 0.615613
0.724864 -0.315623 0.612335
0.730001 -0.309956 0.609119
0.735043 -0.304164 0.605967
0.739989 -0.298252 0.602878
0.744837 -0.292222 0.599853
0.749585 -0.286075 0.596895
0.75423 -0.279815 0.594003
0.758772 -0.273443 0.59118
0.763209 -0.266963 0.588424
0.767538 -0.260377 0.585739
0.771758 -0.253688 0.583123
0.775867 -0.246899 0.580579
0.779864 -0.240012 0.578106
0.783747 -0.233029 0.575707
0.787515 -0.225955 0.57338
0.791165 -0.218791 0.571128
0.794698 -0.211541 0.568951
0.798111 -0.204207 0.56685
0.801403 -0.196792 0.564824
0.804572 -0.1893 0.562876
0.807618 -0.181733 0.561005
0.810539 -0.174095 0.559212
0.813334 -0.166387 0.557497
0.816002 -0.158615 0.555861
0.818542 -0.150779 0.554305
0.820953 -0.142884 0.552829
0.823234 -0.134933 0.551433
0.825384 -0.126929 0.550119
0.827402 -0.118875 0.548885
0.829287 -0.110775 0.547733
0.831039 -0.10263 0.546663
0.832657 -0.0944454 0.545675
0.834141 -0.0862236 0.54477
0.835489 -0.0779678 0.543948
0.836701 -0.0696814 0.543209
0.837777 -0.0613677 0.542553
0.838716 -0.0530298 0.54198
0.839518 -0.0446711 0.541492
0.840183 -0.0362948 0.541087
0.84071 -0.0279044 0.540766
0.8411 -0.0195029 0.540528
0.841351 -0.0110938 0.540375
0.841464 -0.00268033 0.540307
